config,case,fit,syn,sem,sol,solMax
50-25-25,arbiter,1.73,0.87,0.58,351,499
50-25-25,arbiter,1.78,0.92,0.63,361,499
50-25-25,arbiter,nan,nan,nan,nan,499
50-25-25,arbiter,1.72,0.78,0.64,469,499
50-25-25,arbiter,1.69,0.82,0.57,420,499
50-25-25,arbiter,1.84,0.83,0.81,477,499
50-25-25,arbiter,1.81,0.86,0.73,499,499
50-25-25,arbiter,1.79,0.85,0.66,450,499
50-25-25,arbiter,1.83,0.85,0.77,428,499
50-25-25,arbiter,1.82,0.86,0.74,446,499
50-25-25,minepump,1.80,0.61,0.99,492,567
50-25-25,minepump,1.82,0.64,0.98,539,567
50-25-25,minepump,1.81,0.62,0.98,454,567
50-25-25,minepump,1.81,0.64,0.95,485,567
50-25-25,minepump,1.79,0.62,0.92,429,567
50-25-25,minepump,1.78,0.70,0.76,408,567
50-25-25,minepump,1.81,0.62,0.99,529,567
50-25-25,minepump,1.81,0.62,0.98,522,567
50-25-25,minepump,1.79,0.61,0.95,567,567
50-25-25,minepump,1.79,0.63,0.92,507,567
50-25-25,RG1,1.80,0.73,0.88,422,422
50-25-25,RG1,1.76,0.53,1.00,336,422
50-25-25,RG1,1.75,0.55,0.95,351,422
50-25-25,RG1,nan,nan,nan,nan,422
50-25-25,RG1,1.77,0.55,0.98,383,422
50-25-25,RG1,1.79,0.58,1.00,327,422
50-25-25,RG1,1.78,0.61,0.96,418,422
50-25-25,RG1,1.75,0.49,1.00,367,422
50-25-25,RG1,1.69,0.68,0.71,399,422
50-25-25,RG1,1.69,0.65,0.72,367,422
50-25-25,RG2,1.80,0.81,0.79,444,557
50-25-25,RG2,1.76,0.73,0.78,557,557
50-25-25,RG2,1.72,0.69,0.74,517,557
50-25-25,RG2,1.73,0.84,0.63,493,557
50-25-25,RG2,1.79,0.71,0.85,443,557
50-25-25,RG2,1.74,0.75,0.74,550,557
50-25-25,RG2,1.74,0.79,0.69,441,557
50-25-25,RG2,1.80,0.77,0.79,525,557
50-25-25,RG2,1.74,0.61,0.86,537,557
50-25-25,RG2,1.77,0.78,0.75,501,557
50-25-25,Lift,1.77,0.54,1.00,248,340
50-25-25,Lift,1.77,0.54,1.00,293,340
50-25-25,Lift,1.77,0.54,1.00,323,340
50-25-25,Lift,1.77,0.54,1.00,340,340
50-25-25,Lift,1.77,0.54,1.00,303,340
50-25-25,Lift,1.77,0.54,1.00,262,340
50-25-25,Lift,1.77,0.54,1.00,290,340
50-25-25,Lift,1.77,0.54,1.00,293,340
50-25-25,Lift,1.77,0.54,1.00,277,340
50-25-25,Lift,1.77,0.54,1.00,328,340
50-25-25,HumanoidLTL_458,1.70,0.45,0.98,598,642
50-25-25,HumanoidLTL_458,1.72,0.45,0.99,575,642
50-25-25,HumanoidLTL_458,1.71,0.45,0.99,549,642
50-25-25,HumanoidLTL_458,1.71,0.45,0.99,603,642
50-25-25,HumanoidLTL_458,1.70,0.44,0.98,616,642
50-25-25,HumanoidLTL_458,1.71,0.45,0.99,549,642
50-25-25,HumanoidLTL_458,1.70,0.45,0.98,613,642
50-25-25,HumanoidLTL_458,1.71,0.45,0.98,642,642
50-25-25,HumanoidLTL_458,1.72,0.46,0.99,579,642
50-25-25,HumanoidLTL_458,1.71,0.45,0.99,579,642
50-25-25,GyroUnrealizable_Var1,1.72,0.43,1.00,494,551
50-25-25,GyroUnrealizable_Var1,1.71,0.43,1.00,426,551
50-25-25,GyroUnrealizable_Var1,1.71,0.43,1.00,467,551
50-25-25,GyroUnrealizable_Var1,1.72,0.44,1.00,509,551
50-25-25,GyroUnrealizable_Var1,1.72,0.43,1.00,551,551
50-25-25,GyroUnrealizable_Var1,1.71,0.43,1.00,402,551
50-25-25,GyroUnrealizable_Var1,1.72,0.44,1.00,420,551
50-25-25,GyroUnrealizable_Var1,1.72,0.44,1.00,489,551
50-25-25,GyroUnrealizable_Var1,1.72,0.43,1.00,494,551
50-25-25,GyroUnrealizable_Var1,1.71,0.42,1.00,422,551
50-25-25,GyroUnrealizable_Var2,1.74,0.47,1.00,617,652
50-25-25,GyroUnrealizable_Var2,1.73,0.47,1.00,579,652
50-25-25,GyroUnrealizable_Var2,1.73,0.47,1.00,599,652
50-25-25,GyroUnrealizable_Var2,1.73,0.47,1.00,600,652
50-25-25,GyroUnrealizable_Var2,1.73,0.47,1.00,577,652
50-25-25,GyroUnrealizable_Var2,1.73,0.47,1.00,652,652
50-25-25,GyroUnrealizable_Var2,1.73,0.47,1.00,572,652
50-25-25,GyroUnrealizable_Var2,1.73,0.47,1.00,620,652
50-25-25,GyroUnrealizable_Var2,1.74,0.47,1.00,615,652
50-25-25,GyroUnrealizable_Var2,1.73,0.47,1.00,640,652
50-25-25,detector,0.88,0.69,0.83,499,567
50-25-25,detector,0.89,0.73,0.83,555,567
50-25-25,detector,0.87,0.65,0.83,562,567
50-25-25,detector,0.88,0.69,0.83,524,567
50-25-25,detector,0.86,0.59,0.83,524,567
50-25-25,detector,0.86,0.62,0.81,499,567
50-25-25,detector,0.86,0.61,0.83,514,567
50-25-25,detector,0.87,0.66,0.83,567,567
50-25-25,detector,0.87,0.67,0.83,520,567
50-25-25,full_arbiter,0.52,0.33,0.25,3,11
50-25-25,full_arbiter,0.31,0.22,0.00,1,11
50-25-25,full_arbiter,0.64,0.39,0.30,8,11
50-25-25,full_arbiter,0.00,0.00,0.00,0,11
50-25-25,full_arbiter,0.73,0.43,0.42,11,11
50-25-25,full_arbiter,0.64,0.38,0.42,5,11
50-25-25,full_arbiter,0.81,0.45,0.45,11,11
50-25-25,full_arbiter,0.51,0.31,0.25,2,11
50-25-25,full_arbiter,0.58,0.32,0.38,3,11
50-25-25,full_arbiter,0.32,0.22,0.08,1,11
50-25-25,lily02,0.87,0.78,0.71,395,407
50-25-25,lily02,0.85,0.77,0.63,388,407
50-25-25,lily02,0.84,0.77,0.61,283,407
50-25-25,lily02,0.82,0.73,0.59,398,407
50-25-25,lily02,0.82,0.76,0.51,376,407
50-25-25,lily02,0.82,0.77,0.53,351,407
50-25-25,lily02,0.83,0.77,0.56,401,407
50-25-25,lily02,0.85,0.79,0.60,306,407
50-25-25,lily02,0.92,0.74,0.92,407,407
50-25-25,lily02,0.87,0.76,0.72,361,407
50-25-25,lily11,0.95,0.82,1.00,590,662
50-25-25,lily11,0.95,0.80,0.99,649,662
50-25-25,lily11,0.95,0.81,1.00,662,662
50-25-25,lily11,0.95,0.81,1.00,643,662
50-25-25,lily11,0.95,0.81,0.98,623,662
50-25-25,lily11,0.95,0.81,0.97,620,662
50-25-25,lily11,0.95,0.82,0.95,637,662
50-25-25,lily11,0.95,0.82,1.00,596,662
50-25-25,lily11,0.92,0.76,0.93,573,662
50-25-25,lily11,0.95,0.81,0.99,621,662
50-25-25,lily15,0.84,0.64,0.74,391,474
50-25-25,lily15,0.85,0.65,0.73,444,474
50-25-25,lily15,0.84,0.64,0.71,449,474
50-25-25,lily15,0.85,0.64,0.75,436,474
50-25-25,lily15,0.85,0.65,0.74,474,474
50-25-25,lily15,0.85,0.67,0.72,367,474
50-25-25,lily15,0.86,0.63,0.77,444,474
50-25-25,lily15,0.85,0.69,0.69,463,474
50-25-25,lily15,0.86,0.68,0.76,392,474
50-25-25,lily15,0.84,0.66,0.71,401,474
50-25-25,lily16,0.81,0.67,0.55,409,419
50-25-25,lily16,0.80,0.68,0.51,382,419
50-25-25,lily16,0.82,0.67,0.62,419,419
50-25-25,lily16,0.80,0.68,0.51,359,419
50-25-25,lily16,0.81,0.66,0.58,400,419
50-25-25,lily16,0.82,0.65,0.64,377,419
50-25-25,lily16,0.82,0.64,0.64,376,419
50-25-25,lily16,0.81,0.63,0.61,342,419
50-25-25,lily16,0.81,0.68,0.56,411,419
50-25-25,lily16,0.81,0.70,0.54,387,419
50-25-25,load_balancer,0.92,0.68,0.99,556,581
50-25-25,load_balancer,0.92,0.68,0.99,559,581
50-25-25,load_balancer,0.92,0.67,0.99,557,581
50-25-25,load_balancer,0.92,0.68,0.99,552,581
50-25-25,load_balancer,0.92,0.67,0.99,543,581
50-25-25,load_balancer,0.92,0.68,0.99,481,581
50-25-25,load_balancer,0.92,0.68,0.99,581,581
50-25-25,load_balancer,0.92,0.67,0.99,542,581
50-25-25,load_balancer,0.00,0.00,0.00,0,581
50-25-25,load_balancer,0.92,0.68,0.99,571,581
50-25-25,ltl2dba_R_2,0.88,0.50,1.00,594,683
50-25-25,ltl2dba_R_2,0.89,0.63,0.95,602,683
50-25-25,ltl2dba_R_2,0.88,0.50,1.00,582,683
50-25-25,ltl2dba_R_2,0.88,0.53,1.00,596,683
50-25-25,ltl2dba_R_2,0.90,0.62,0.98,615,683
50-25-25,ltl2dba_R_2,0.86,0.51,0.93,612,683
50-25-25,ltl2dba_R_2,0.91,0.63,0.99,683,683
50-25-25,ltl2dba_R_2,0.90,0.61,1.00,609,683
50-25-25,ltl2dba_R_2,0.88,0.59,0.93,664,683
50-25-25,ltl2dba_R_2,0.88,0.59,0.94,582,683
50-25-25,ltl2dba_theta_2,0.90,0.73,0.88,648,652
50-25-25,ltl2dba_theta_2,0.92,0.67,1.00,605,652
50-25-25,ltl2dba_theta_2,0.90,0.68,0.90,633,652
50-25-25,ltl2dba_theta_2,0.89,0.70,0.84,639,652
50-25-25,ltl2dba_theta_2,0.89,0.71,0.84,625,652
50-25-25,ltl2dba_theta_2,0.90,0.70,0.90,615,652
50-25-25,ltl2dba_theta_2,0.89,0.70,0.88,632,652
50-25-25,ltl2dba_theta_2,0.89,0.71,0.86,632,652
50-25-25,ltl2dba_theta_2,0.89,0.72,0.84,624,652
50-25-25,ltl2dba_theta_2,0.90,0.70,0.91,652,652
50-25-25,ltl2dba27,0.89,0.58,1.00,669,669
50-25-25,ltl2dba27,0.87,0.47,0.99,562,669
50-25-25,ltl2dba27,0.88,0.58,0.93,540,669
50-25-25,ltl2dba27,0.87,0.53,0.96,564,669
50-25-25,ltl2dba27,0.89,0.57,0.97,574,669
50-25-25,ltl2dba27,0.86,0.46,1.00,562,669
50-25-25,ltl2dba27,0.89,0.58,1.00,619,669
50-25-25,ltl2dba27,0.86,0.49,0.96,580,669
50-25-25,ltl2dba27,0.89,0.57,0.99,583,669
50-25-25,ltl2dba27,0.87,0.53,0.97,569,669
50-25-25,prioritized_arbiter,0.75,0.63,0.25,10,29
50-25-25,prioritized_arbiter,0.80,0.67,0.49,29,29
50-25-25,prioritized_arbiter,0.71,0.63,0.15,11,29
50-25-25,prioritized_arbiter,0.79,0.62,0.47,21,29
50-25-25,prioritized_arbiter,0.70,0.59,0.42,9,29
50-25-25,prioritized_arbiter,0.76,0.58,0.25,12,29
50-25-25,prioritized_arbiter,0.62,0.55,0.21,6,29
50-25-25,prioritized_arbiter,0.59,0.52,0.25,4,29
50-25-25,prioritized_arbiter,0.67,0.57,0.35,7,29
50-25-25,prioritized_arbiter,0.79,0.63,0.47,12,29
50-25-25,round_robin,0.91,0.65,1.00,665,737
50-25-25,round_robin,0.91,0.66,1.00,631,737
50-25-25,round_robin,0.92,0.66,1.00,665,737
50-25-25,round_robin,0.91,0.65,1.00,653,737
50-25-25,round_robin,0.91,0.66,1.00,689,737
50-25-25,round_robin,0.92,0.66,1.00,737,737
50-25-25,round_robin,0.91,0.65,1.00,612,737
50-25-25,round_robin,0.92,0.67,1.00,683,737
50-25-25,round_robin,0.92,0.66,1.00,681,737
50-25-25,round_robin,0.91,0.66,1.00,695,737
50-25-25,simple_arbiter,0.92,0.75,0.93,488,548
50-25-25,simple_arbiter,0.93,0.74,0.95,498,548
50-25-25,simple_arbiter,0.90,0.70,0.88,493,548
50-25-25,simple_arbiter,0.87,0.77,0.70,548,548
50-25-25,simple_arbiter,0.88,0.70,0.81,483,548
50-25-25,simple_arbiter,0.87,0.73,0.73,506,548
50-25-25,simple_arbiter,0.84,0.76,0.58,443,548
50-25-25,simple_arbiter,0.86,0.58,0.86,482,548
50-25-25,simple_arbiter,0.88,0.65,0.88,505,548
50-25-25,simple_arbiter,0.90,0.70,0.88,467,548
50-15-35,arbiter,0.89,0.69,0.78,406,487
50-15-35,arbiter,0.88,0.85,0.69,487,487
50-15-35,arbiter,0.88,0.70,0.75,414,487
50-15-35,arbiter,0.81,0.89,0.50,430,487
50-15-35,arbiter,0.92,0.78,0.81,416,487
50-15-35,arbiter,0.88,0.79,0.73,439,487
50-15-35,arbiter,0.89,0.82,0.74,260,487
50-15-35,arbiter,0.80,0.86,0.50,320,487
50-15-35,arbiter,nan,nan,nan,nan,487
50-15-35,arbiter,0.84,0.85,0.60,355,487
50-15-35,minepump,0.94,0.62,0.98,561,561
50-15-35,minepump,0.94,0.61,0.99,489,561
50-15-35,minepump,0.94,0.59,0.98,494,561
50-15-35,minepump,0.94,0.60,0.98,483,561
50-15-35,minepump,0.94,0.58,0.97,443,561
50-15-35,minepump,nan,nan,nan,nan,561
50-15-35,minepump,0.94,0.60,0.98,409,561
50-15-35,minepump,0.93,0.55,0.98,434,561
50-15-35,minepump,0.94,0.62,0.99,419,561
50-15-35,minepump,0.95,0.65,0.98,451,561
50-15-35,RG1,0.85,0.72,0.70,309,378
50-15-35,RG1,nan,nan,nan,nan,378
50-15-35,RG1,0.94,0.62,0.97,378,378
50-15-35,RG1,0.91,0.57,0.92,269,378
50-15-35,RG1,0.93,0.64,0.93,327,378
50-15-35,RG1,nan,nan,nan,nan,378
50-15-35,RG1,0.94,0.57,1.00,235,378
50-15-35,RG1,0.94,0.58,1.00,232,378
50-15-35,RG1,0.94,0.61,0.98,155,378
50-15-35,RG1,nan,nan,nan,nan,378
50-15-35,RG2,0.87,0.64,0.77,387,492
50-15-35,RG2,0.86,0.63,0.76,464,492
50-15-35,RG2,0.88,0.58,0.83,492,492
50-15-35,RG2,0.88,0.60,0.82,480,492
50-15-35,RG2,0.87,0.64,0.78,437,492
50-15-35,RG2,0.92,0.70,0.87,290,492
50-15-35,RG2,0.82,0.50,0.70,423,492
50-15-35,RG2,0.85,0.65,0.72,383,492
50-15-35,RG2,nan,nan,nan,nan,492
50-15-35,RG2,0.89,0.58,0.85,354,492
50-15-35,Lift,0.93,0.54,1.00,261,283
50-15-35,Lift,0.93,0.54,1.00,243,283
50-15-35,Lift,0.93,0.54,1.00,260,283
50-15-35,Lift,0.93,0.54,1.00,283,283
50-15-35,Lift,0.93,0.54,1.00,184,283
50-15-35,Lift,0.93,0.54,1.00,125,283
50-15-35,Lift,nan,nan,nan,nan,283
50-15-35,Lift,0.93,0.54,1.00,186,283
50-15-35,Lift,0.93,0.54,1.00,158,283
50-15-35,Lift,nan,nan,nan,nan,283
50-15-35,HumanoidLTL_458,0.85,0.44,0.86,551,621
50-15-35,HumanoidLTL_458,0.90,0.46,0.95,621,621
50-15-35,HumanoidLTL_458,0.90,0.46,0.98,563,621
50-15-35,HumanoidLTL_458,0.91,0.45,0.99,547,621
50-15-35,HumanoidLTL_458,0.91,0.45,0.99,566,621
50-15-35,HumanoidLTL_458,0.91,0.45,0.99,574,621
50-15-35,HumanoidLTL_458,0.91,0.46,0.99,515,621
50-15-35,HumanoidLTL_458,0.91,0.46,0.99,509,621
50-15-35,HumanoidLTL_458,0.91,0.46,0.98,612,621
50-15-35,HumanoidLTL_458,0.81,0.45,0.76,529,621
50-15-35,GyroUnrealizable_Var1,nan,nan,nan,nan,534
50-15-35,GyroUnrealizable_Var1,nan,nan,nan,nan,534
50-15-35,GyroUnrealizable_Var1,0.91,0.43,1.00,534,534
50-15-35,GyroUnrealizable_Var1,nan,nan,nan,nan,534
50-15-35,GyroUnrealizable_Var1,0.91,0.43,1.00,454,534
50-15-35,GyroUnrealizable_Var1,0.91,0.43,1.00,360,534
50-15-35,GyroUnrealizable_Var1,0.91,0.43,1.00,197,534
50-15-35,GyroUnrealizable_Var1,0.92,0.44,1.00,509,534
50-15-35,GyroUnrealizable_Var1,0.92,0.44,1.00,404,534
50-15-35,GyroUnrealizable_Var1,0.91,0.41,1.00,304,534
50-15-35,GyroUnrealizable_Var2,nan,nan,nan,nan,691
50-15-35,GyroUnrealizable_Var2,0.92,0.47,1.00,525,691
50-15-35,GyroUnrealizable_Var2,0.92,0.46,1.00,442,691
50-15-35,GyroUnrealizable_Var2,0.92,0.47,1.00,469,691
50-15-35,GyroUnrealizable_Var2,0.92,0.47,1.00,602,691
50-15-35,GyroUnrealizable_Var2,0.92,0.46,1.00,477,691
50-15-35,GyroUnrealizable_Var2,0.92,0.46,1.00,335,691
50-15-35,GyroUnrealizable_Var2,0.92,0.47,1.00,691,691
50-15-35,GyroUnrealizable_Var2,0.92,0.47,1.00,564,691
50-15-35,GyroUnrealizable_Var2,0.92,0.46,1.00,412,691
50-15-35,detector,0.90,0.69,0.83,486,570
50-15-35,detector,0.90,0.70,0.83,489,570
50-15-35,detector,0.89,0.62,0.84,533,570
50-15-35,detector,0.90,0.70,0.83,492,570
50-15-35,detector,0.92,0.60,0.94,528,570
50-15-35,detector,0.88,0.58,0.84,490,570
50-15-35,detector,0.90,0.71,0.83,507,570
50-15-35,detector,0.90,0.66,0.86,519,570
50-15-35,detector,0.89,0.64,0.83,552,570
50-15-35,detector,0.89,0.65,0.85,570,570
50-15-35,full_arbiter,0.70,0.44,0.65,6,6
50-15-35,lily02,0.80,0.70,0.60,380,406
50-15-35,lily02,0.89,0.71,0.79,346,406
50-15-35,lily02,0.81,0.71,0.61,381,406
50-15-35,lily02,0.87,0.75,0.72,325,406
50-15-35,lily02,0.87,0.40,0.89,383,406
50-15-35,lily02,0.82,0.73,0.63,406,406
50-15-35,lily02,0.83,0.75,0.65,324,406
50-15-35,lily02,0.83,0.76,0.62,371,406
50-15-35,lily02,0.80,0.77,0.54,391,406
50-15-35,lily02,0.90,0.53,0.84,385,406
50-15-35,lily11,0.97,0.82,1.00,576,677
50-15-35,lily11,0.97,0.82,1.00,630,677
50-15-35,lily11,0.97,0.81,1.00,555,677
50-15-35,lily11,0.97,0.82,1.00,631,677
50-15-35,lily11,0.97,0.80,1.00,659,677
50-15-35,lily11,0.97,0.80,1.00,597,677
50-15-35,lily11,0.97,0.81,0.99,594,677
50-15-35,lily11,0.97,0.81,1.00,643,677
50-15-35,lily11,0.97,0.81,1.00,590,677
50-15-35,lily11,0.96,0.77,0.99,677,677
50-15-35,lily15,0.89,0.64,0.81,445,482
50-15-35,lily15,0.84,0.65,0.69,392,482
50-15-35,lily15,0.87,0.66,0.76,426,482
50-15-35,lily15,0.84,0.67,0.68,482,482
50-15-35,lily15,0.87,0.64,0.77,480,482
50-15-35,lily15,0.84,0.65,0.68,400,482
50-15-35,lily15,0.85,0.64,0.72,414,482
50-15-35,lily15,0.85,0.61,0.73,393,482
50-15-35,lily15,0.92,0.59,0.84,387,482
50-15-35,lily15,0.85,0.64,0.71,448,482
50-15-35,lily16,0.80,0.64,0.57,387,409
50-15-35,lily16,0.79,0.65,0.54,357,409
50-15-35,lily16,0.83,0.64,0.67,383,409
50-15-35,lily16,0.78,0.68,0.50,397,409
50-15-35,lily16,0.83,0.61,0.70,359,409
50-15-35,lily16,0.79,0.66,0.53,385,409
50-15-35,lily16,0.78,0.66,0.51,364,409
50-15-35,lily16,0.78,0.68,0.51,409,409
50-15-35,lily16,0.80,0.61,0.60,401,409
50-15-35,lily16,0.79,0.65,0.55,398,409
50-15-35,load_balancer,0.95,0.68,0.99,508,601
50-15-35,load_balancer,0.95,0.68,0.99,491,601
50-15-35,load_balancer,0.95,0.68,0.99,524,601
50-15-35,load_balancer,0.95,0.68,0.99,548,601
50-15-35,load_balancer,0.95,0.67,0.99,510,601
50-15-35,load_balancer,0.95,0.68,0.99,573,601
50-15-35,load_balancer,0.95,0.67,0.99,564,601
50-15-35,load_balancer,0.95,0.67,0.99,493,601
50-15-35,load_balancer,0.95,0.67,0.99,556,601
50-15-35,load_balancer,0.95,0.68,0.99,601,601
50-15-35,ltl2dba_R_2,0.91,0.39,1.00,597,672
50-15-35,ltl2dba_R_2,0.94,0.59,0.99,631,672
50-15-35,ltl2dba_R_2,0.95,0.67,1.00,665,672
50-15-35,ltl2dba_R_2,0.92,0.50,1.00,597,672
50-15-35,ltl2dba_R_2,0.94,0.59,0.98,642,672
50-15-35,ltl2dba_R_2,0.92,0.47,1.00,645,672
50-15-35,ltl2dba_R_2,0.91,0.39,1.00,628,672
50-15-35,ltl2dba_R_2,0.93,0.53,0.99,672,672
50-15-35,ltl2dba_R_2,0.94,0.58,1.00,583,672
50-15-35,ltl2dba_R_2,0.92,0.45,1.00,611,672
50-15-35,ltl2dba_theta_2,0.90,0.64,0.88,654,680
50-15-35,ltl2dba_theta_2,0.91,0.70,0.86,631,680
50-15-35,ltl2dba_theta_2,0.91,0.66,0.90,586,680
50-15-35,ltl2dba_theta_2,0.93,0.63,0.95,672,680
50-15-35,ltl2dba_theta_2,0.93,0.68,0.94,680,680
50-15-35,ltl2dba_theta_2,0.90,0.66,0.87,612,680
50-15-35,ltl2dba_theta_2,0.92,0.70,0.89,648,680
50-15-35,ltl2dba_theta_2,0.90,0.70,0.84,645,680
50-15-35,ltl2dba_theta_2,0.89,0.64,0.84,658,680
50-15-35,ltl2dba_theta_2,0.90,0.69,0.84,618,680
50-15-35,ltl2dba27,0.92,0.48,1.00,591,606
50-15-35,ltl2dba27,0.94,0.58,0.99,573,606
50-15-35,ltl2dba27,0.92,0.48,0.99,558,606
50-15-35,ltl2dba27,0.94,0.59,1.00,606,606
50-15-35,ltl2dba27,0.88,0.54,0.85,552,606
50-15-35,ltl2dba27,0.93,0.57,0.99,556,606
50-15-35,ltl2dba27,0.92,0.46,1.00,531,606
50-15-35,ltl2dba27,0.93,0.53,0.99,577,606
50-15-35,ltl2dba27,0.91,0.44,0.98,587,606
50-15-35,ltl2dba27,0.92,0.48,1.00,412,606
50-15-35,prioritized_arbiter,0.81,0.62,0.67,17,20
50-15-35,prioritized_arbiter,0.79,0.61,0.64,11,20
50-15-35,prioritized_arbiter,0.66,0.59,0.29,6,20
50-15-35,prioritized_arbiter,0.73,0.59,0.41,4,20
50-15-35,prioritized_arbiter,0.81,0.59,0.88,4,20
50-15-35,prioritized_arbiter,0.80,0.65,0.67,16,20
50-15-35,prioritized_arbiter,0.77,0.63,0.55,20,20
50-15-35,prioritized_arbiter,0.63,0.59,0.12,8,20
50-15-35,prioritized_arbiter,0.77,0.65,0.50,14,20
50-15-35,prioritized_arbiter,nan,nan,nan,nan,20
50-15-35,round_robin,0.95,0.66,1.00,680,721
50-15-35,round_robin,0.95,0.65,0.99,675,721
50-15-35,round_robin,0.95,0.66,1.00,622,721
50-15-35,round_robin,0.95,0.66,1.00,641,721
50-15-35,round_robin,0.95,0.66,1.00,650,721
50-15-35,round_robin,0.95,0.66,1.00,673,721
50-15-35,round_robin,0.95,0.66,1.00,632,721
50-15-35,round_robin,0.95,0.66,1.00,646,721
50-15-35,round_robin,0.95,0.66,1.00,721,721
50-15-35,round_robin,0.95,0.66,1.00,675,721
50-15-35,simple_arbiter,0.89,0.56,0.87,540,543
50-15-35,simple_arbiter,0.91,0.67,0.87,476,543
50-15-35,simple_arbiter,0.89,0.59,0.86,543,543
50-15-35,simple_arbiter,nan,nan,nan,nan,543
50-15-35,simple_arbiter,0.87,0.59,0.79,439,543
50-15-35,simple_arbiter,0.83,0.68,0.65,431,543
50-15-35,simple_arbiter,0.95,0.70,0.96,515,543
50-15-35,simple_arbiter,0.94,0.74,0.94,497,543
50-15-35,simple_arbiter,0.91,0.61,0.89,497,543
50-15-35,simple_arbiter,0.93,0.67,0.93,516,543
50-20-30,arbiter,0.87,0.91,0.61,423,515
50-20-30,arbiter,0.87,0.76,0.71,491,515
50-20-30,arbiter,0.90,0.88,0.71,515,515
50-20-30,arbiter,0.85,0.72,0.68,438,515
50-20-30,arbiter,0.89,0.77,0.76,392,515
50-20-30,arbiter,0.85,0.90,0.55,366,515
50-20-30,arbiter,0.89,0.74,0.75,375,515
50-20-30,arbiter,0.97,0.86,0.96,386,515
50-20-30,arbiter,0.93,0.81,0.84,412,515
50-20-30,arbiter,0.84,0.86,0.55,337,515
50-20-30,minepump,0.93,0.64,0.99,488,488
50-20-30,minepump,0.91,0.61,0.94,383,488
50-20-30,minepump,0.92,0.60,0.98,440,488
50-20-30,minepump,0.92,0.62,0.98,481,488
50-20-30,minepump,0.92,0.62,0.99,474,488
50-20-30,minepump,0.92,0.62,0.99,362,488
50-20-30,minepump,0.92,0.60,0.98,403,488
50-20-30,minepump,0.92,0.59,0.98,450,488
50-20-30,minepump,0.92,0.61,0.97,368,488
50-20-30,minepump,0.90,0.62,0.87,387,488
50-20-30,RG1,0.92,0.58,1.00,311,408
50-20-30,RG1,0.91,0.58,0.96,330,408
50-20-30,RG1,0.92,0.58,1.00,403,408
50-20-30,RG1,0.88,0.45,0.92,408,408
50-20-30,RG1,0.81,0.73,0.55,284,408
50-20-30,RG1,0.92,0.62,1.00,250,408
50-20-30,RG1,0.85,0.63,0.75,230,408
50-20-30,RG1,0.91,0.56,1.00,209,408
50-20-30,RG1,0.85,0.48,0.82,198,408
50-20-30,RG1,0.92,0.60,1.00,285,408
50-20-30,RG2,0.90,0.65,0.88,457,531
50-20-30,RG2,0.86,0.69,0.73,471,531
50-20-30,RG2,0.86,0.70,0.73,465,531
50-20-30,RG2,0.90,0.69,0.87,460,531
50-20-30,RG2,0.84,0.70,0.66,531,531
50-20-30,RG2,0.88,0.82,0.72,470,531
50-20-30,RG2,0.90,0.72,0.84,407,531
50-20-30,RG2,0.87,0.82,0.69,382,531
50-20-30,RG2,0.88,0.67,0.80,402,531
50-20-30,RG2,0.85,0.76,0.67,412,531
50-20-30,Lift,nan,nan,nan,nan,288
50-20-30,Lift,0.91,0.54,1.00,246,288
50-20-30,Lift,0.91,0.54,1.00,217,288
50-20-30,Lift,0.91,0.54,1.00,211,288
50-20-30,Lift,0.91,0.54,1.00,211,288
50-20-30,Lift,0.91,0.54,1.00,288,288
50-20-30,Lift,nan,nan,nan,nan,288
50-20-30,Lift,0.91,0.54,1.00,222,288
50-20-30,Lift,0.91,0.54,1.00,242,288
50-20-30,Lift,nan,nan,nan,nan,288
50-20-30,HumanoidLTL_458,0.84,0.44,0.85,640,653
50-20-30,HumanoidLTL_458,0.88,0.44,0.99,578,653
50-20-30,HumanoidLTL_458,0.88,0.45,0.98,522,653
50-20-30,HumanoidLTL_458,0.88,0.46,0.98,653,653
50-20-30,HumanoidLTL_458,0.88,0.45,0.98,519,653
50-20-30,HumanoidLTL_458,0.88,0.46,0.99,578,653
50-20-30,HumanoidLTL_458,0.88,0.46,0.97,535,653
50-20-30,HumanoidLTL_458,0.88,0.46,0.99,522,653
50-20-30,HumanoidLTL_458,0.88,0.45,0.99,565,653
50-20-30,HumanoidLTL_458,nan,nan,nan,nan,653
50-20-30,GyroUnrealizable_Var1,0.89,0.43,1.00,557,567
50-20-30,GyroUnrealizable_Var1,0.89,0.43,1.00,567,567
50-20-30,GyroUnrealizable_Var1,0.88,0.42,1.00,442,567
50-20-30,GyroUnrealizable_Var1,nan,nan,nan,nan,567
50-20-30,GyroUnrealizable_Var1,0.89,0.44,1.00,500,567
50-20-30,GyroUnrealizable_Var1,0.88,0.42,1.00,479,567
50-20-30,GyroUnrealizable_Var1,0.89,0.43,1.00,384,567
50-20-30,GyroUnrealizable_Var1,0.89,0.43,1.00,373,567
50-20-30,GyroUnrealizable_Var1,0.89,0.43,1.00,482,567
50-20-30,GyroUnrealizable_Var1,nan,nan,nan,nan,567
50-20-30,GyroUnrealizable_Var2,0.89,0.46,1.00,419,622
50-20-30,GyroUnrealizable_Var2,nan,nan,nan,nan,622
50-20-30,GyroUnrealizable_Var2,0.89,0.46,1.00,442,622
50-20-30,GyroUnrealizable_Var2,nan,nan,nan,nan,622
